id,focus,signal,slack,drag,confidence,score,lane
l001,state drift,35,33,6,25,184,ship
l002,review cost,35,34,6,55,216,ship
l003,decision risk,35,35,6,85,248,ship
l004,input pressure,35,36,18,25,166,ship
l005,state drift,35,37,18,55,198,ship
l006,review cost,35,38,18,85,230,ship
l007,decision risk,35,39,34,25,140,watch
l008,input pressure,35,40,34,55,172,ship
l009,state drift,35,41,34,85,204,ship
l010,review cost,60,42,6,25,277,ship
l011,decision risk,60,43,6,55,309,ship
l012,input pressure,60,44,6,85,341,ship
l013,state drift,60,45,18,25,259,ship
l014,review cost,60,46,18,55,291,ship
l015,decision risk,60,47,18,85,323,ship
l016,input pressure,60,48,34,25,233,ship
l017,state drift,60,32,34,55,231,ship
l018,review cost,60,33,34,85,263,ship
l019,decision risk,85,34,6,25,336,ship
l020,input pressure,85,35,6,55,368,ship
l021,state drift,85,36,6,85,400,ship
l022,review cost,85,37,18,25,318,ship
l023,decision risk,85,38,18,55,350,ship
l024,input pressure,85,39,18,85,382,ship
l025,state drift,85,40,34,25,292,ship
l026,review cost,85,41,34,55,324,ship
l027,decision risk,85,42,34,85,356,ship
